,company,ESG_Rank,topic_num_0,topic_num_1,topic_num_2,topic_num_3,topic_num_4,topic_num_5,topic_num_6,topic_num_7,topic_num_8,topic_num_9,topic_num_10,topic_num_11,topic_num_12,topic_num_13,topic_num_14,topic_num_15,topic_num_16,topic_num_17,topic_num_18,topic_num_19,topic_num_20,topic_num_21,topic_num_22,topic_num_23,topic_num_24,topic_num_25,topic_num_26,topic_num_27,topic_num_28,topic_num_29,topic_num_30,topic_num_31,topic_num_32,topic_num_33,topic_num_34,topic_num_35,topic_num_36,topic_num_37,topic_num_38,topic_num_39,topic_num_40,topic_num_41,topic_num_42,topic_num_43,topic_num_44,topic_num_45,topic_num_46,topic_num_47,topic_num_48,topic_num_49,topic_num_50,topic_num_51,topic_num_52,topic_num_53,topic_num_54,topic_num_55,topic_num_56,topic_num_57,topic_num_58,topic_num_59,ESG_Rating_band,E_Rank,E_Rating_band,S_Rank,S_Rating_band,G_Rank,G_Rating_band
107,Распадская,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1543033499620919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1543033499620919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1543033499620919,0.0,0.0,0.0,0.1543033499620919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1543033499620919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BB,43,B,43,BB,31,A
108,Росбанк,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCC,76,CC,102,CC,94,B
109,Россельхозбанк,104,0.0,0.0,0.01383693774853889,0.0,0.01383693774853889,0.023966279201637068,0.023966279201637068,0.019568385025695936,0.030940333406165848,0.0,0.03389343708657538,0.02767387549707778,0.019568385025695936,0.03389343708657538,0.019568385025695936,0.0,0.0,0.0,0.01383693774853889,0.01383693774853889,0.0,0.02767387549707778,0.02767387549707778,0.019568385025695936,0.01383693774853889,0.03389343708657538,0.0,0.030940333406165848,0.01383693774853889,0.03389343708657538,0.019568385025695936,0.023966279201637068,0.01383693774853889,0.01383693774853889,0.0,0.045891930759408506,0.023966279201637068,0.01383693774853889,0.02767387549707778,0.0,0.019568385025695936,0.023966279201637068,0.03913677005139187,0.0,0.02767387549707778,0.02767387549707778,0.023966279201637068,0.01383693774853889,0.02767387549707778,0.03660909618931589,0.03389343708657538,0.03389343708657538,0.02767387549707778,0.019568385025695936,0.023966279201637068,0.019568385025695936,0.023966279201637068,0.02767387549707778,0.019568385025695936,0.01383693774853889,CC,106,C,126,C,85,B
110,Сбербанк,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052164053095730106,0.063887656499994,0.0,0.0,0.0,0.052164053095730106,0.03688555567816588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052164053095730106,0.0,0.03688555567816588,0.0,0.063887656499994,0.0,0.03688555567816588,0.0,0.063887656499994,0.03688555567816588,0.03688555567816588,0.0,0.0,0.0,0.063887656499994,0.0,0.052164053095730106,0.03688555567816588,0.0,0.0,0.0,0.03688555567816588,0.0,0.03688555567816588,0.03688555567816588,0.0,0.03688555567816588,0.03688555567816588,0.0,0.0,0.052164053095730106,0.03688555567816588,0.0,0.0,0.0,0.0,0.063887656499994,0.0,0.0,AA,2,AA,1,AAA,4,AAA
111,Свеза,83,0.0,0.0,0.02224695480886666,0.0,0.01573097260610029,0.01573097260610029,0.0272468438062399,0.02224695480886666,0.02224695480886666,0.0,0.0,0.02224695480886666,0.01573097260610029,0.03853285604264583,0.0272468438062399,0.03517552409942727,0.0,0.0,0.04719291781830087,0.01573097260610029,0.02224695480886666,0.03146194521220058,0.03517552409942727,0.041620241396911006,0.02224695480886666,0.044493909617733314,0.0,0.03517552409942727,0.0,0.044493909617733314,0.01573097260610029,0.02224695480886666,0.01573097260610029,0.0,0.02224695480886666,0.04719291781830087,0.0,0.02224695480886666,0.02224695480886666,0.0,0.0272468438062399,0.01573097260610029,0.02224695480886666,0.0,0.0272468438062399,0.02224695480886666,0.02224695480886666,0.01573097260610029,0.01573097260610029,0.03517552409942727,0.041620241396911006,0.03853285604264583,0.0272468438062399,0.0,0.0,0.02224695480886666,0.01573097260610029,0.03853285604264583,0.0,0.02224695480886666,CCC,75,CC,63,B,113,CCC
112,Сегежа Групп,55,0.0,0.0,0.01723369655646452,0.0,0.0,0.0,0.029849638038021355,0.024372127399974627,0.029849638038021355,0.024372127399974627,0.03446739311292904,0.01723369655646452,0.01723369655646452,0.04221376294529762,0.01723369655646452,0.029849638038021355,0.0,0.0,0.04221376294529762,0.03853571700385871,0.024372127399974627,0.01723369655646452,0.01723369655646452,0.04559607525875532,0.0,0.04874425479994925,0.0,0.03853571700385871,0.0,0.04559607525875532,0.01723369655646452,0.024372127399974627,0.029849638038021355,0.0,0.024372127399974627,0.04559607525875532,0.0,0.029849638038021355,0.024372127399974627,0.0,0.024372127399974627,0.029849638038021355,0.029849638038021355,0.0,0.024372127399974627,0.024372127399974627,0.01723369655646452,0.01723369655646452,0.024372127399974627,0.024372127399974627,0.04221376294529762,0.029849638038021355,0.03853571700385871,0.0,0.029849638038021355,0.024372127399974627,0.01723369655646452,0.03446739311292904,0.0,0.01723369655646452,B,56,CCC,50,BB,60,BB
113,Совкомбанк,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10721125348377948,0.0,0.0,0.0,0.0,0.0,0.0,0.10721125348377948,0.0,0.0,0.10721125348377948,0.0,0.0,0.0,0.0,0.0,0.0,0.10721125348377948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCC,89,C,66,B,96,B
114,ТАИФ-НК,114,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.04159451654038515,0.0,0.0,0.0,0.04159451654038515,0.07204381596421114,0.0,0.0,0.0,0.0,0.0,0.0,0.04159451654038515,0.0,0.0,0.0831890330807703,0.0,0.04159451654038515,0.0,0.058823529411764705,0.04159451654038515,0.0831890330807703,0.04159451654038515,0.0,0.04159451654038515,0.0,0.0,0.07204381596421114,0.0,0.04159451654038515,0.04159451654038515,0.0,0.04159451654038515,0.058823529411764705,0.058823529411764705,0.0,0.04159451654038515,0.058823529411764705,0.04159451654038515,0.04159451654038515,0.04159451654038515,0.04159451654038515,0.058823529411764705,0.04159451654038515,0.058823529411764705,0.0,0.0,0.04159451654038515,0.0,0.04159451654038515,0.0,0.0,CC,74,CC,115,CC,135,CC
115,ТГК-2,111,0.0,0.0,0.0,0.0,0.01935282499290459,0.0,0.03352007615769955,0.027369027575198664,0.027369027575198664,0.01935282499290459,0.027369027575198664,0.027369027575198664,0.01935282499290459,0.04327423224079155,0.03352007615769955,0.0,0.0,0.0,0.01935282499290459,0.01935282499290459,0.01935282499290459,0.01935282499290459,0.04327423224079155,0.03870564998580918,0.01935282499290459,0.05473805515039732,0.0,0.027369027575198664,0.027369027575198664,0.04740454631399772,0.01935282499290459,0.03352007615769955,0.0,0.0,0.027369027575198664,0.05473805515039732,0.0,0.027369027575198664,0.027369027575198664,0.0,0.027369027575198664,0.03352007615769955,0.03352007615769955,0.0,0.027369027575198664,0.03352007615769955,0.027369027575198664,0.01935282499290459,0.027369027575198664,0.0,0.04327423224079155,0.03870564998580918,0.03870564998580918,0.0,0.01935282499290459,0.03870564998580918,0.01935282499290459,0.03352007615769955,0.0,0.04327423224079155,CC,121,C,105,CC,104,CCC
116,ТМК (Трубная металлургическая компания),44,0.01854078591978247,0.0,0.01854078591978247,0.026220630904812487,0.026220630904812487,0.0,0.026220630904812487,0.026220630904812487,0.03708157183956494,0.0,0.0,0.026220630904812487,0.0321135832253209,0.05244126180962498,0.026220630904812487,0.0,0.0,0.01854078591978247,0.01854078591978247,0.01854078591978247,0.0321135832253209,0.026220630904812487,0.0321135832253209,0.045415464933645934,0.0,0.045415464933645934,0.026220630904812487,0.03708157183956494,0.026220630904812487,0.049054308655432366,0.01854078591978247,0.026220630904812487,0.03708157183956494,0.0,0.04145845767290456,0.05863111311609255,0.0,0.026220630904812487,0.026220630904812487,0.0,0.026220630904812487,0.0321135832253209,0.0321135832253209,0.0,0.01854078591978247,0.03708157183956494,0.01854078591978247,0.01854078591978247,0.01854078591978247,0.01854078591978247,0.049054308655432366,0.01854078591978247,0.01854078591978247,0.0,0.01854078591978247,0.01854078591978247,0.0,0.0321135832253209,0.0,0.01854078591978247,BB,57,CCC,49,BB,13,AA
117,Транспортная группа FESCO,89,0.0,0.0,0.018896536535013594,0.01336186912484746,0.01336186912484746,0.0,0.023143436208321697,0.018896536535013594,0.018896536535013594,0.01336186912484746,0.0327297613657251,0.018896536535013594,0.01336186912484746,0.03535218275533864,0.023143436208321697,0.0,0.01336186912484746,0.0,0.05824303721202632,0.029878047669614546,0.01336186912484746,0.018896536535013594,0.023143436208321697,0.02672373824969492,0.018896536535013594,0.03779307307002719,0.0,0.023143436208321697,0.018896536535013594,0.04008560737454238,0.01336186912484746,0.023143436208321697,0.023143436208321697,0.01336186912484746,0.018896536535013594,0.05175029659473726,0.0,0.018896536535013594,0.023143436208321697,0.01336186912484746,0.018896536535013594,0.02672373824969492,0.023143436208321697,0.01336186912484746,0.023143436208321697,0.018896536535013594,0.01336186912484746,0.01336186912484746,0.018896536535013594,0.02672373824969492,0.03535218275533864,0.04225394023159873,0.02672373824969492,0.0,0.01336186912484746,0.02672373824969492,0.018896536535013594,0.029878047669614546,0.03535218275533864,0.01336186912484746,CCC,96,C,77,CCC,101,B
118,Южуралзолото Группа Компаний,138,0.0,0.0,0.0,0.0,0.0,0.0,0.027896417632583534,0.027896417632583534,0.03945149215762358,0.0,0.027896417632583534,0.03945149215762358,0.027896417632583534,0.04831801268879498,0.027896417632583534,0.027896417632583534,0.0,0.027896417632583534,0.04831801268879498,0.027896417632583534,0.027896417632583534,0.0,0.027896417632583534,0.0,0.0,0.04831801268879498,0.0,0.0,0.0,0.03945149215762358,0.027896417632583534,0.027896417632583534,0.027896417632583534,0.0,0.027896417632583534,0.05579283526516707,0.0,0.03945149215762358,0.03945149215762358,0.0,0.027896417632583534,0.03945149215762358,0.04831801268879498,0.0,0.027896417632583534,0.03945149215762358,0.0,0.027896417632583534,0.027896417632583534,0.027896417632583534,0.03945149215762358,0.03945149215762358,0.03945149215762358,0.0,0.0,0.03945149215762358,0.0,0.03945149215762358,0.0,0.03945149215762358,C,130,C,141,C,128-129,CC
119,Якутская топливно-энергетическая компания (ЯТЭК),50,0.0,0.0,0.03359091824339452,0.0,0.0,0.0,0.02909058853522581,0.02375236607618717,0.02909058853522581,0.0,0.01679545912169726,0.02375236607618717,0.01679545912169726,0.04114030484393161,0.02375236607618717,0.0,0.0,0.0,0.02375236607618717,0.03359091824339452,0.0,0.02375236607618717,0.02909058853522581,0.047504732152374336,0.02375236607618717,0.05311190517281447,0.01679545912169726,0.02375236607618717,0.0,0.037555788309433985,0.01679545912169726,0.02375236607618717,0.037555788309433985,0.0,0.01679545912169726,0.058181177070451624,0.0,0.02909058853522581,0.02909058853522581,0.0,0.02375236607618717,0.02375236607618717,0.02375236607618717,0.0,0.02909058853522581,0.03359091824339452,0.02375236607618717,0.01679545912169726,0.02909058853522581,0.01679545912169726,0.03359091824339452,0.037555788309433985,0.02909058853522581,0.0,0.01679545912169726,0.03359091824339452,0.02375236607618717,0.047504732152374336,0.02909058853522581,0.037555788309433985,BB,54,CCC,56,B,23,A
